2ek2	70601
2ek1	9606
2h21	3888
1xhj	176280
2ehj	562
2ehi	1491
2ek0	274
1xhh	9823
2ehh	63363
1wzz	28448
2dzz	4932
1xgz	9606
2ehg	273063
2dzy	4932
1xhf	562
2ehf	9606
2egy	262724
2dzx	2261
1xhe	562
2ehe	9606
1wzx	203119
2dzw	2261
1xhd	226900
2ehd	300852
2egw	63363
2ehc	70601
2dzv	2261
2egv	63363
1wzu	53953
2egu	235909
1xgu	562
1xgu	562
1xgu	562
2dzu	2261
1xgt	562
1xgt	562
1xgt	562
2dzt	2261
2egt	224324
2dzs	2261
2egs	70601
2h19	1423
1xgr	562
1xgr	562
1xgr	562
2ej9	2190
2egr	63363
2dzr	9606
1xgq	10090
1xgq	10090
1xgq	9031
2dzq	9606
2egq	9606
2egp	9606
2dzp	2261
2ej7	9606
1xj7	9606
2h17	9606
1xgp	10090
1xgp	10090
1xgp	9031
2h16	9606
2dzo	4932
2dzo	4932
1xj6	375
1wzo	300852
2ej5	1462
1wzn	70601
1xj5	3702
2dzn	4932
2dzn	4932
1xj4	375
2dzm	9606
2egl	70601
2dzl	9606
2ej3	300852
1xj3	375
2ej2	300852
1xj2	375
2dzk	10090
1xgk	162425
1xgj	562
2dzj	9606
2h11	9606
2ej1	1515
1xj1	10484
2egj	63363
2ej0	300852
1xgi	562
2h10	573
2egi	63363
1wzi	274
2dzi	9606
2egh	316407
1wyz	226186
2egg	1462
1xfz	1392
1xfz	9606
1wzg	1717
1wzf	1717
2dyy	53953
1xfy	1392
1xfy	9606
2efy	300852
2ege	9606
1xfx	1392
1xfx	9606
1wyx	9606
1xge	562
2efx	529
1wze	274
7abp	562
2dze	4896
2efw	1423
1wyw	9606
1wyw	9606
2dzd	33940
1xfw	1392
1xfw	9606
1wzd	1717
1wzc	53953
2efv	243232
1xfv	1392
1xfv	9606
2egc	9606
2dzc	53953
2dyv	85962
2efu	529
1xfu	1392
1xfu	9606
2egb	70601
2dyu	85962
2dzb	274
1wza	31909
2ega	9606
2eft	562
2dza	300852
1xga	6491
1xfs	228410
2efs	4932,9986
1wys	10090
1xfr	7091
2ei9	7091
2efr	4932,9986
1xi9	186497
2dyq	9606
1xi8	2261
1xfq	1053
2efq	273063
2efp	111955
1xi7	10484
1xfp	9838
1wyp	9606
1xfo	53953
1wyo	9606
2efo	273063
2dyo	4932
2dyo	4932
1wyn	9606
2efn	273063
2dyn	9606
2ei5	274
1xfn	1053
1wym	9606
2dym	4932
2dym	4932
1xfl	3702
1xi3	2261
1xfk	666
2dyk	300852
2efk	9606
1xi2	9606
1xi1	10756
1xfj	155892
1wyj	10090
2h01	5861
2dyj	300852
2efj	49390
1xfi	3702
2efi	9606
2h00	9606
7aat	9031
2dyi	300852
1xi0	5386
2dyh	10090
1wyh	9606
1xfh	70601
1xfg	562
2eff	562
2eey	235909
1xff	562
2dyf	9606
2dyf	4932
1xey	562
1xfe	9606
1wye	273063
2eex	1515
2dxx	70601
1wxx	300852
1xex	2261
1xex	2261
2dxw	70601
1wxw	300852
1xfd	9606
1xew	2261
1xew	2261
2dyd	4565
1wyd	273063
1wyc	239
2dyc	10090
2dxv	70601
1xev	9606
2dyb	9606
1wyb	239
1xfb	9606
1xeu	1639
2dxu	53953
2dxt	53953
1wxt	9606
1xet	3349
2dya	70601
1xes	3349
1wxs	9606
2eer	273063
2eh9	9606
1wxq	70601
2dxq	176299
1xeq	107412
2eeq	70601
2eh8	10090
2eh8	10090
2eep	242619
2dxp	2287
2eh7	10090
2eh7	10090
1xep	10665
2eh6	224324
1wxo	70601
2eh5	70601
2dxn	548
2een	53953
2dxm	9606
2dxm	9606
2eh4	70601
1xh3	9606
1xh3	9606
2eh3	224324
1xel	562
6std	148305
2eel	9606
2dxl	548
1xh2	9606
2eh2	70601
1xh1	9606
1wxj	300852
2eh1	300852
2eh0	9606
2dxi	274
1wxi	562
6taa	5062
1xh0	9606
2eeh	9606
1wxh	562
2eeg	9606
1xeg	9606
1wwz	70601
1wxg	562
2eef	9606
1wwy	9606
1xdy	562
2dwy	9606
1wxf	562
2dxf	70601
2dxe	70601
1xee	1280
1wwx	9606
1xdx	3055
2dwx	9606
2eee	9606
1wxe	562
1xed	9606
2dxd	70601
2dww	10090
2eed	9606
1xdw	905
1wxd	300852
1wwv	9606
2eec	9606
1wxc	79261
1wxc	79261
1wwu	9606
2eeb	9606
1wxb	9606
1xdu	1924
2edu	9606
1xeb	287
1wxa	10090
2dxa	562
1xdt	1717
1xdt	9606
2eea	9606
1wwt	9606
1xea	666
1xds	1924
1wws	300852
1wwr	63363
2dz9	53953
1xg8	158879
1xdq	562
1wz8	300852
2dwq	300852
1wwq	10090
2eg8	562
2edp	9606
1xdp	562
1wz7	10090
2eg7	562
1xg7	186497
2dwp	9606
1wwp	300852
2dwo	9606
1xdo	562
1wz6	10090
2eg6	562
1xg6	3891
1xg5	9606
2eg5	49390
2edn	9606
1xdn	5691
2dwn	562
2dwm	562
2edm	92652
2eg4	300852
2eg4	300852
1wwm	300852
1xdm	9606
1xg4	562
2dwl	562
2eg3	300852
1xdl	9606
1xg3	562
1wwk	70601
1wz2	70601
2dwk	10090
2edk	9606
2eg2	63363
1xg2	3625
1wz1	10090
1wz1	10090
2eg1	63363
1xdj	2336
1wwj	1143
1xdi	1773
2edi	9606
1wz0	9606
2eg0	1462
1wwi	300852
1wwh	10090
2dwg	10090
1wwg	11801
2dvz	520
2dvy	29292
1xdf	3873
2ecy	9606
1wwf	11801
1xcx	9606
2ede	9606
1wwe	11801
2dwe	1916
2dwd	1916
1wwd	11801
2ecw	10090
2edd	9606
2dvw	10090
2dvw	9606
1xcw	9606
2edc	280
1xcv	1717
2dvv	9606
1wvv	1911
2ecv	9606
1xdb	354
1wvu	1911
2edb	9606
2eda	280
2ect	10090
1wvt	273063
2ecs	10710
2dvs	9606
2dvr	9606
2ef9	63363
2dy9	70601
1xcr	9606
1wvq	13773
1xf8	1629
2ecq	300852
2ef8	10679
1wy8	9606
2dvq	9606
2dy8	4932
2dy7	4932
2ef7	273063
2dvp	53953
1xcp	354
1wy7	70601
2eco	300852
1xco	1423
1wvo	9606
2dvo	53953
1wy6	111955
2ecn	9606
1wvn	9606
2dy5	10116
2dvn	53953
1wy5	63363
1xf4	10090
1xf4	10090
1xcl	10116
1xf3	10090
1xf3	10090
1xck	562
2dvk	56636
1xf2	10090
1xf2	10090
2ef2	9755
1wvk	3702
1wy2	70601
2dy1	274
1xcj	10116
1xf1	1314
1wy1	70601
1wvj	10116
2dvj	9606
2dvi	2234
2dy0	83333
2eci	9606
1wy0	70601
1wvi	210007
1xch	9796
2dvh	882
1wvh	9031
2ech	40353
1wuz	10090
2ecg	9606
1xbz	562
1wvg	220341
1xby	562
2eby	562
2duy	300852
1xcf	562
2ecf	40324
2dve	53953
1xbx	562
2ece	111955
2ebw	9606
2duw	573
1xbw	196620
2ecc	9606
1xcc	5861
2ebv	9606
1xbv	562
2duu	1140
1wuu	9606
1wvb	9606
2ebu	9606
2ecb	9606
1xbt	9606
1wva	9606
1xca	9606
2dut	9031
2ebt	9606
2ebs	203496
1xbs	9606
1xbr	8355
2ee9	9606
2ebr	9606
2dur	9615
1wx9	9606
2duq	9615
1xe8	4932
1wx8	10090
2dx8	10090
2ebq	9606
2dx7	70601
1wx7	9606
2dup	9615
2ebp	9606
1xe7	4932
1wup	615
2dx6	300852
1wx6	9606
2duo	9615
2ee6	9606
1wuo	615
1xbn	273068
1wun	9606
1wun	9606
1wun	9606
2ee5	9606
2dun	9606
1wx5	79261
1wx5	79261
2ebn	238
2ee4	9606
1xe4	1629
2dum	70601
2ebm	9606
1wx4	79261
1wx4	79261
2ee3	9606
2ebl	9606
1xbl	562
2dul	53953
1xe3	1392
2ebk	9606
2duk	10090
1wx2	79261
1wx2	79261
1xe1	2261
2ebj	300852
2dui	6100
2ee0	9606
1xe0	8355
2dx0	10090
1xbi	2190
1wx0	300852
2ebi	3702
2duh	6100
2ebh	747
2ebg	274
2dtz	1280
2dug	6100
1xbf	1488
1wty	300852
2duf	6100
2ebf	747
2eay	63363
2ebe	274
2dtx	2303
2eax	9606
2due	6100
1xax	727
2dud	9606
1xbd	1708
2ebd	224324
1wud	562
1xaw	9606
2eav	9606
2ebc	9606
1xbc	9606
2ebb	1462
1xau	10090
2dtu	12353
1wtu	10685
1wub	274
1xbb	9606
1xba	9606
1xat	287
2dtt	70601
1xas	1916
2dts	9606
1xar	9606
2ed9	9606
1xd9	354
2dtq	9606
1xd8	354
2ed8	9606
2eap	9606
2ed7	9606
1xap	9606
1xd7	224308
2ed6	92652
1xao	4932
2dto	70601
2ean	9606
2ed5	70601
1xan	9606
2dw5	9606
2eam	9606
2eal	9606
2ed3	70601
1wtl	9606
2dw3	1063
2ed2	9606
2eak	9606
2dtj	1718
1xd1	9606
2ed1	9606
1ww1	243274
2ed0	9606
2dti	70601
1xd0	9606
2dth	70601
1wth	10665
1wth	10665
1wsz	9606
1wtg	9606
1wtg	9606
1wtg	9606
1wtf	1427
2dsy	274
1xaf	198215
1wte	562
1xae	105402
2eae	1681
2dte	2303
2dtd	2303
2ead	1681
1wtd	562
1wsw	881
1wtc	4896
1wsv	9606
2eac	1681
2dtc	10090
2eab	1681
1wtb	9606
1wsu	1525
2eaa	3914
2dst	274
1wst	49899
1wta	272557
1wss	9606
1wss	9606
1wss	9606
1wsr	9606
1wv9	274
1xc9	1422
2dsr	9606
2dsr	9606
2dsr	9606
2ec9	9606
2ec9	9606
2ec9	9606
2ec9	9606
1xc8	1359
1wv8	300852
2dv7	70601
2dsp	9606
2dsp	9606
1wv7	9606
1wv7	9606
1wv7	9606
2dso	1280
2ec5	747
1xc5	9606
2dv5	70601
2dsn	213419
2ec4	9606
2dv4	70601
1wv4	562
2dsm	1423
1xc4	562
1xc3	1423
2dsl	300852
2dv3	70601
2ec3	9606
1wv3	158878
2dsk	2261
1wv2	287
2dv2	28450
2ec2	111955
2ec1	9606
1xc1	485
1wsj	562
2dv1	28450
1wsi	562
2dsi	70601
2dsh	70601
1wsh	562
1wsg	562
1wrz	9606
2dsg	70601
2drz	6398
2g9z	5476
1wsf	562
1wry	9606
1z9y	9606
2dry	6398
2g9y	562
1wse	562
2g9w	83332
2drw	529
1z9w	83332
2dsd	9606
1wsd	66692
1wrv	274
2dsc	9606
1wsc	111955
1z9v	187420
2drv	70601
2dsb	9606
1z9u	99287
2dru	10116
1wru	10677
2dsa	266265
1z9t	562
2drs	272558
1xb9	8355
1wrr	5059
2du9	196627
2drr	272558
2eb9	9755
2du8	9606
2drq	272558
2eb8	9755
1z9q	9606
1wu8	70601
1xb8	287
1wrq	1423
1z9p	730
2eb7	273063
1wu7	2303
1wrp	562
2eb6	562
1wu6	272558
2dro	272558
2g9o	9606
1xb6	287
1z9o	10116
1wro	1423
2g9n	9606
2eb5	562
1z9n	730
1wrn	1423
1wu5	272558
2eb4	562
1xb4	4932
1wrm	9606
1wu4	272558
1z9m	9606
2drm	5754
1xb3	287
1wrl	9606
1wu3	10090
1z9l	10116
1z9k	1063
1z9k	1063
1z9k	1063
1wrk	9606
2drk	5755
1wu2	53953
1xb2	9913
1xb2	9913
1xb1	9606
2drj	197
2eb1	9606
1wrj	111955
1wri	3258
2g9i	224325
2dri	562
1wu0	2334
2eb0	243232
1xb0	9606
2g9g	10090
1wrf	6954
2g9f	10090
2g8y	83333
1z9f	2336
2dqx	3847
2g9e	562
1z9e	9606
1z8x	2261
2dqw	300852
1z8w	2261
2g9d	345072
1wqv	9606
1wqv	9606
1wqv	9606
1z8u	9606
1z8u	9606
2g9b	10116
1z9b	1422
2drb	2234
1wrb	6161
1wra	171101
1z8t	2261
2dra	2234
1wqs	99565
1z8s	1422
2dqr	1423
1xa9	105402
1wqr	9606
2dt9	274
2ea9	562
1xa8	266
1wqq	9606
1z8q	1836
2dt8	300852
1wqp	9606
1xa7	1280
1z8p	1836
2dt6	9606
1wt6	9606
1z8o	1836
1wqo	9606
2ea5	9606
1wt5	9606
1wt5	9606
1z8n	3702
1wqn	9606
2g8n	9606
2dt4	53953
1xa4	562
2ea4	9606
1z8m	85962
1wqm	9606
2dql	103690
1xa3	562
2g8l	53953
1wt3	9606
2ea2	9606
1z8k	3702
1wt2	9606
1z8j	9606
1z8j	9606
2g8j	10116
2dqj	10090
2dqj	10090
1wt1	9606
1wqj	9606
1wqj	9606
2ea1	562
1z8i	9606
1z8i	9606
2ea0	562
1xa0	1422
2dqi	10090
2dqi	10090
1wt0	9606
2dqh	10090
2dqh	10090
1z8h	103690
1wqh	1773
2dqg	10090
2dqg	10090
2g7z	301447
2g8g	57579
1wqg	1773
1z8g	9606
1wqf	1773
2dqf	10090
2dqf	10090
2dpy	602
1wpy	70601
1z8f	1773
2g8e	10116
2dqe	10090
2dqe	10090
2dqd	10090
2dqd	10090
2dpw	300852
1wpv	1423
2g8c	139
2dqc	10090
2dqc	10090
2dpu	1423
1z7u	226185
1wpu	1423
2dpt	562
1wpt	1423
2dqa	152465
1wps	1423
2g7s	176299
2dps	562
1wpr	1423
1z7r	47664
1wpq	9606
1ws8	3663
1z7p	47664
1ws7	3663
2dpp	218609
2dpp	218609
1wpp	29390
1ws6	300852
2g7o	562
1wpn	1423
2ds4	9606
2dpm	1313
1wpm	1423
2dpl	70601
2g7l	1902
1z7l	10090
2g7j	99287
2dpj	9606
2dpi	9606
2g7i	9606
2ds0	6398
1wpi	4932
2dqz	9606
2drh	70601
1z9h	9541
2dqy	9606
2drd	562
1wqw	70601
1z9c	1423
2g8s	83333
2ea7	3914
2dqn	1280
2dqn	1280
2dqn	1280
1xa1	1280
1z7x	9606
1z7x	9606
2dqb	300852
2g7u	101510
1wqa	53953
1z7n	1358
1z7n	1358
2g7m	817
1z7m	1358
1z7m	1358
1ws3	5059
1ws2	5059
1z7h	1513
2g7h	2190
2dpg	1245
2g6z	9606
1z6z	9606
1woz	273063
2g6y	239963
2g7f	666
2dpf	4676
1woy	274
1z6y	9606
1z6x	9606
1wox	1148
2g7e	666
2g6x	239963
1z7e	562
1wow	1148
2dpd	1423
1z7d	73239
2g6w	562
2g6v	562
1wov	1148
1z7c	9606
2g7c	1496
1wpc	1416
1wou	9606
2dou	300852
1z7b	562
1wpb	562
1z6u	9606
2g7b	9606
2g6t	1488
1wot	274
1wpa	9606
1z7a	208964
1wos	2336
1wor	2336
1z6r	562
2dor	1358
2dr9	2234
2doq	4932
2doq	4932
2dr8	2234
1woq	184230
1wr8	70601
2g6q	10090
2dr7	2234
2g97	10116
1wr7	10090
2g6p	9606
1wop	2336
1z97	9606
2doo	615
1z96	4896
1woo	2336
2g96	10116
2dr6	562
2dr5	2234
1wr5	883
2g95	10116
1z6n	208964
1z95	9606
1z6m	226185
1wom	1423
1z94	243365
1wr4	10090
2dr3	70601
1z93	9606
1wr3	10090
1wol	273063
2dok	9606
1wr2	70601
1z6k	83332
1z6j	9606
1z6j	9606
1z6j	9606
2dr1	70601
1z91	1423
1wr1	4932
1wr1	4932
1z90	3702
2dr0	9606
1wr0	9606
1z6i	7227
1woi	1299
1woh	1299
1wnz	274
2dog	300852
1wog	1299
1z6g	36329
2dnz	9606
2g6g	242231
1z5z	273057
2g5z	6100
2g5z	6100
2g6f	10116
2dof	9606
2dny	9606
1wny	274
1z5y	562
1z5y	562
2dnx	9606
2doe	9606
2g6e	6100
1wnx	1717
1z5x	7038
1z5x	7038
2dnw	9606
2g5w	3702
1wnw	1717
2dod	9606
2doc	9606
2dnv	10090
2g6c	339
1z6c	9606
1wnv	1717
1woc	83333
1z5u	602
2dnu	9606
1wnu	70601
1z6b	5833
2dob	9606
1wob	5833
1z6a	273057
2g5t	9606
2g6a	340
1wnt	9606
1woa	5833
2dnt	9606
2doa	9606
2dns	529
1wnr	274
2g5r	9606
2dnr	9606
1z88	602
2dnq	9606
2g88	1772
2dnp	9606
2g5p	9606
1wq7	70601
1wq6	9606
2dnn	9606
1z85	243274
1wq5	562
2g85	1773
1wq4	316407
2dq4	274
2g84	228410
2dnm	9606
1z84	3702
2g5l	1895
1wq3	316407
2dnl	9606
2g83	9606
2dq3	224324
1wnl	70601
1z82	243274
2dnk	9606
1wq2	881
2g82	271
1z81	73239
1wnj	9606
2dq0	70601
2g5i	1280
2g5i	1280
2g5i	1280
2g5h	1280
2g5h	1280
2g5h	1280
1wnh	10090
1z5h	2303
2dnh	9606
2dmz	9606
2g5g	192222
2dng	10090
1z5g	602
2g5f	83332
1wnf	53953
2dmy	9606
1z5f	8400
2dnf	9606
1wmx	203119
2dmx	9606
1wmw	300852
2g5d	242231
2g5c	224324
1z5c	2286
2dnc	9606
2dmu	9606
1z5b	2286
2g5b	10090
2g5b	10090
2dmt	9606
2dna	10090
1z5a	2286
1wna	300852
2g4s	9606
2dms	10090
2g79	9606
2dp9	300852
1wp9	186497
1wmr	5061
1z4r	9606
2g4r	1773
1wmq	1423
1z4q	9606
2dmq	9606
2g78	9606
1z77	2336
1wmp	1665
1z4p	9606
2dmp	9606
2g77	4932
2g77	10090
1z4o	1358
1wp6	1416
2dp6	300852
2g76	9606
1wmo	1665
2g75	9606
2g75	9606
2dp5	1314
1z4n	1358
1wp5	1422
2dmn	9606
1wmn	1665
1z75	562
1z4m	9606
2g74	562
1z74	562
2dp3	5741
1z4l	9606
1z73	562
2g73	562
2dmk	9606
2g72	9606
1z72	170187
1z4k	9606
1z4j	9606
1wmj	4530
2g71	9606
1wp1	287
1wp0	9606
2dmi	9606
1z4i	9606
2g70	9606
1wmi	70601
1wmi	70601
1z70	9606
1z4h	562
2dmh	9606
1z3z	292
2dmg	9606
1wlz	9606
2dmf	9606
1z3y	146786
1wly	306678
2g3y	9606
2g4f	1921
1z4e	272558
1z3x	146786
2dlx	9606
2dme	9606
2dlw	9606
2dmd	9606
2g3w	92829
1wlw	7943
2g4d	9606
2g4d	9606
1wlv	300852
2dlv	9606
2g3v	210
2dmc	9606
2g4c	9606
2dlu	9606
1wmb	296
2g4b	9606
2dmb	9606
1z3u	9606
1wlu	300852
2g3t	9606
1wma	9606
1wlt	111955
2dlt	10090
2dma	70601
2g4a	9606
1wls	53953
1z3s	9606
2g3r	9606
2dlr	9606
1wlr	562
1z3r	12542
2do9	10090
2g68	340
1z68	9606
2dlq	10090
2do8	730
2g3q	4932
2g3q	4932
1z67	198215
2dlp	9606
2g67	562
2do7	9606
2g3p	10864
1z66	11085
1wlo	300852
2do6	9606
2g3o	239963
1wln	10090
2do5	9606
2g65	340
2g3n	2287
2g3m	2287
1z64	8265
2do4	9606
2g64	6239
2dll	9606
2g63	9606
2do3	9606
1z63	2287
2dlk	9606
1z3k	9606
2g62	9606
2g3k	4932
1wlk	883
2g3j	1921
2do1	9606
1wlj	9606
2dli	9606
1wli	883
1z3i	7955
2do0	9606
1z60	9606
2g3i	1921
2dlh	9606
2g3h	7227
2dkz	9606
1wlg	602
1z2z	2209
2dlg	9606
1z3g	10090
1z3g	10090
1z3g	126793
1wkz	243274
1wky	244966
2g3f	1423
1wle	9913
2dkx	9606
2g2x	160488
1z2x	10090
2dle	9606
1z3e	1423
1z3e	1423
1z2w	10090
1wkw	9606
1wkw	9606
1z3d	6239
1wld	7943
2dkw	9606
2g3d	6100
2g3d	6100
1wkv	272557
2dlc	4932
2dkv	39947
1wlc	7943
1z3c	6035
1z2u	6239
2g3b	101510
2dlb	1423
2g3a	176299
1z3a	562
2dla	70601
1wla	9796
2g2s	6100
2g2s	6100
2dks	9606
1wn9	300852
1z59	2286
2g59	9606
2dn8	9606
1z2q	5664
1wkq	1423
2g2p	562
2dkp	9606
1wkp	3702
1z2p	294381
1wko	3702
2dn6	9606
1wn6	33178
2dko	9606
2dko	9606
1z2o	294381
1z2n	294381
2dkn	402890
1wn5	33178
2dn5	9606
2g2n	562
1z2m	9606
2dkm	9606
1wkm	2261
2dn4	9606
1z54	300852
1z2l	83333
2g2l	10116
1wn3	300852
2dkl	9606
1wkl	274
2dkk	100226
1wn2	70601
1z2k	10090
2g2k	9606
1wkk	274
2dkj	300852
1wkj	274
1wn1	70601
1wki	300852
2dn0	9606
1wn0	4577
1wkh	274
2djz	70601
1wkg	274
2dkg	70601
1wjz	10090
1z2g	4932
1z1z	10710
1z2f	7141
2dkf	300852
1z1y	5855
1wjx	274
1z2e	1423
2dke	1148
2dkd	5476
1wjw	10090
2g2d	1773
2djw	300852
1wkd	542
1z2d	1423
1z1w	2303
1wjv	10090
2dkc	5476
1wkc	300852
2g2c	1717
2djv	9606
1z1v	4932
1wkb	53953
2dkb	292
1wju	9606
2g1u	2336
1z2b	10116
2djt	9606
1wka	274
1wjt	10090
2dka	5476
1wjs	9606
1z1s	208964
2dm9	70601
2djr	9606
1wjr	9606
2djq	10090
1z1q	6100
2dm8	9606
2g1q	9606
1z48	1423
1wjq	9606
2djp	9606
1wjp	9606
1z47	405212
2g1p	562
1z1p	6100
2dm6	10141
1wm6	300852
1wjo	9606
2djn	9606
2dm5	10090
1z45	4932
1wjn	10090
1z44	1423
2g1m	9606
1z1m	9606
2djm	64495
1wm4	10090
2dm4	9606
2dm3	9606
1wm3	9606
1z1l	9606
2g1l	9606
1wjl	10090
2g43	9606
1wjk	10090
1z42	1423
2g42	2336
2g1k	1773
1wm2	9606
2dm2	9606
2djk	34413
1wjj	3702
2g1j	1773
1wm1	615
1z41	1423
2g40	1299
2dji	1377
1z40	36329
1wji	9606
2djh	562
1z0z	2234
2djg	9606
2djg	9606
2djg	9606
1z1g	10710
1wjg	300852
1wiy	274
2g0y	43989
1z1f	3818
2djf	9606
2djf	9606
2djf	9606
1wix	10090
1z0x	226185
2g0x	9755
1z1e	3818
2dix	9606
2g1e	2303
1wiw	274
2g1d	2303
2g0w	1639
2div	9606
6rxn	876
2djc	69820
1z1c	10795
2g0v	9755
1wiv	3702
2diu	9606
2g0u	28450
2djb	9606
1z1b	10710
1wiu	6239
1z0u	2234
2g0t	2336
1wit	6239
2dja	9606
1z1a	4932
2dit	9606
2g1a	562
1wis	9606
2g0s	9755
1z0s	2234
2dis	9606
1wl9	562
2dl9	9606
1z39	5722
2dir	9606
2g0r	9755
1z0r	1423
2g38	83332
2g38	83332
1wl8	53953
1z38	5722
2g0q	3702
2diq	9606
1z37	5722
2g37	262724
2dip	9606
1wl7	33940
2dl7	9606
1z0p	160490
1z36	5722
2g36	2336
1wl6	562
2dl6	9606
2dio	3702
1z35	5722
2dl5	9606
1z0n	10116
1wl5	9606
2g0n	9606
1z0m	10116
1z34	5722
1wl4	9606
1wim	9606
1wl3	243274
1z33	5722
2g0l	1897
1wil	9606
2dl2	9606
2g0k	1897
1wik	10090
1z32	9606
1wl2	243274
2dik	1512
2dij	1397
1wl1	243274
1wij	3702
2g31	9606
2dl1	9606
2g0j	1309
1wl0	243274
2dl0	9606
2g0i	1309
1wii	10090
2dii	9606
1wih	10090
1whz	274
2dhz	9606
2dig	9606
1wif	10090
2dhy	9606
2g0f	562
1why	10090
2die	1409
2g0e	1283
1wie	9606
1whx	10090
2g0d	1360
1whw	10090
1wid	3702
2g0c	1423
2dic	9606
1wic	10090
1whv	10090
2dib	9606
2g0b	77133
1whu	10090
1wib	10090
2dia	9606
1wht	4565
1wht	4565
2g0a	10090
1wia	10090
2dhs	9606
1wk9	274
2g29	1143
1whr	9606
1z29	9606
2dhr	274
2dhq	83332
2g28	562
1z28	9606
1wk8	274
1z27	5855
1whp	15957
2dk7	9606
1who	15957
2dho	9606
1z26	2261
2dhn	1280
1z25	2261
2g25	562
1whn	10090
1wk4	300852
1whm	9606
2dk4	9606
2dhm	316407
1whl	9606
2dk3	9606
1z23	10116
1whk	10090
2dhk	9606
1wk2	274
1whj	10090
1wk1	6239
1z21	632
2dhj	9606
2dhi	10090
1whi	1422
1wk0	9606
2dhh	562
1whh	10090
1whg	10090
2dgz	9606
2dhg	9606
1vzz	303
1wgz	300852
1vzy	1423
2dhf	9606
1wgy	9606
2dgy	9606
1vzx	9913
1wgx	9606
2dgx	9606
1wgw	10090
2dgw	9606
1vzw	1902
2czw	53953
2dhd	280
1whc	10090
1wgv	9606
2czv	53953
2czv	53953
2dgv	9606
1vzu	9913
1wgu	10090
1whb	9606
2dhb	9796
2dhb	9796
2dgt	9606
1vzt	9913
2dha	9606
1wgt	4565
1wha	9606
1vzs	9913
1wgs	10090
2czs	243231
2dgs	9606
2g19	9606
2czr	69014
1wj9	274
2dgr	9606
2dj9	55057
1z19	10710
1wgr	9606
2dj8	9606
1wgq	10090
2dgq	9606
1vzq	9606
1vzq	9606
2g18	1167
1wj7	10090
2g17	99287
2dj7	9606
2czp	7448
2dgp	9606
1wj6	9606
2dgo	10090
2czo	4932
2dj6	70601
2g16	6100
2g16	6100
1wgo	9606
1wgn	9606
2czn	2261
2dgn	10090
1wj5	10090
2dj5	2234
1z14	10794
1wj4	9606
2dj4	9606
2dgm	562
2g14	9755
2g13	927
1z13	9913
2dgl	562
1wj3	9606
1wgl	9606
2czl	300852
2g12	9755
2dgk	562
1wj2	3702
1z12	9913
1wgk	10090
2dgj	1280
1wj1	10090
2czj	300852
2g11	9755
2dj0	9606
1wj0	3702
1wgi	4932
1wgh	10090
1wgg	10090
1wfz	10090
1wfy	10090
2cyy	53953
1wgf	10090
2dfy	10090
1wge	10090
2dge	3702
2dfx	562
2dfx	562
1wfx	56636
1vze	1582
1vzd	1582
2dgd	111955
1vzc	1582
1wgc	4565
2dfv	70601
1wfv	9606
2czc	70601
1vyv	10116
1wfu	10090
2dgb	274
1vzb	1582
1wgb	274
2dfu	300852
2dft	1773
2dga	4565
1wft	10090
1vza	1582
1vys	550
2di9	9606
1vyr	550
2g09	10090
1z09	9606
1wi9	10090
2g08	10090
1wi8	9606
2di8	9606
1vyq	36329
1wfq	9606
1wi7	10090
1vyp	550
2di7	9606
1wfp	3702
2g07	10090
1wfo	9606
1z06	10090
1vyo	9031
2g06	10090
1wi6	10090
1z05	243277
2dfn	1773
1wfn	9606
2cym	881
1wi4	10090
2g04	83332
1wfm	9606
1vym	9606
2di4	63363
2g03	122586
2di3	1718
2dfl	2287
2g02	1360
1wi2	10090
1wfk	10090
1vyj	9606
1vyj	9606
1wfj	3702
2dfj	42897
2cyj	70601
2dfi	2261
2di0	9606
1wi0	10090
2cyh	9606
2dfh	69014
1wfh	3702
1vyg	6183
1wfg	9606
1wez	9606
2dff	69014
1wey	10090
1wff	10090
2dey	9606
2cxy	9606
1vyf	6183
1wfe	10090
2dex	9606
1wex	10090
2dfe	69014
2cxx	70601
2cyd	1354
1wew	3702
1vyd	1061
2dew	9606
2cyc	70601
2dev	274
2cyb	2234
1vyb	9606
1wfb	8265
1wfa	8265
2dfa	300852
2cya	56636
1wes	10090
1wh9	9606
2dh9	9606
1wer	9606
2dh8	9606
2deq	70601
1weq	10090
2dh7	9606
1wh7	3702
2dep	1510
2dh6	562
1weo	3702
2deo	70601
2dh5	562
1wh5	3702
2dem	300852
1wh4	10090
1wem	10090
1wh3	9606
2dh3	9606
1wel	9606
2cxl	10090
2dh2	9606
1wek	274
2dek	70601
1wh2	3702
1wh1	9606
2dej	53953
2dei	53953
1wh0	9606
1wei	562
2deh	274
1weh	300852
2cxh	272557
2deg	274
1weg	562
2ddz	70601
2cwz	300852
1wdz	9606
2cwy	300852
1wef	562
2cxf	10090
1wdx	4932
2ddx	247155
1wee	3702
2cww	300852
1wdw	2261
1wdw	2261
2cxd	300852
2ddw	562
2cwv	1665
1wdv	272557
2cxc	272557
2dec	70601
1wdu	7091
2ddu	10090
2deb	10116
2cwu	1665
1vwt	9606
1vwt	9606
1wdt	274
2cxa	562
2ddt	1396
2cwt	1665
2dea	671
2dds	1396
1wds	3847
2cws	90322
2cz9	53953
2dg9	9606
2cwr	2261
2ddr	1396
1wdr	3847
1vz8	1901
